t_ms,thrust_raw_N,thrust_filt_N
78155,-15.4367,-15.3427
78167,-15.2986,-15.3339
78179,-15.3615,-15.3394
78191,-15.4884,-15.3692
78202,-15.6512,-15.4256
78214,-15.704,-15.4813
78226,-15.6669,-15.5184
78238,-15.6445,-15.5436
78250,-15.5277,-15.5404
78262,-15.7354,-15.5794
78273,-15.5782,-15.5792
78285,-15.741,-15.6116
78297,-15.8893,-15.6671
78309,-15.9274,-15.7192
78321,-16.0869,-15.7927
78333,-16.0319,-15.8405
78344,-15.9802,-15.8685
78356,-15.8938,-15.8735
78368,-15.9937,-15.8976
78380,-15.9286,-15.9038
78392,-15.7163,-15.8663
78404,-15.5984,-15.8127
78416,-15.6725,-15.7847
78427,-15.5378,-15.7353
78439,-15.8219,-15.7526
78451,-15.9488,-15.7918
78463,-15.7871,-15.7909
78475,-15.7972,-15.7922
78487,-15.869,-15.8075
78498,-16.0476,-15.8555
78510,-16.0712,-15.8987
78522,-15.9881,-15.9166
78534,-15.8915,-15.9115
78546,-15.9162,-15.9125
78558,-15.9331,-15.9166
78569,-16.0611,-15.9455
78581,-16.2632,-16.009
78593,-16.1172,-16.0307
78605,-15.8836,-16.0013
78617,-15.8982,-15.9807
78629,-16.088,-16.0021
78640,-16.1161,-16.0249
78652,-16.0162,-16.0232
78664,-16.0633,-16.0312
78676,-16.3396,-16.0929
78688,-16.3238,-16.1391
78700,-16.1801,-16.1473
78711,-16.097,-16.1372
78723,-16.1015,-16.1301
78735,-16.2733,-16.1587
78747,-16.307,-16.1884
78759,-16.1374,-16.1782
78771,-16.2374,-16.19
78783,-16.4328,-16.2386
78794,-16.481,-16.2871
78806,-16.2901,-16.2877
78818,-16.3081,-16.2918
78830,-16.5125,-16.3359
78842,-16.4294,-16.3546
78854,-16.188,-16.3213
78865,-16.1801,-16.293
78877,-16.1352,-16.2615
78889,-16.1981,-16.2488
78901,-16.3294,-16.2649
78913,-16.3519,-16.2823
78925,-16.4496,-16.3158
78936,-16.4328,-16.3392
78948,-16.2261,-16.3166
78960,-16.1958,-16.2924
78972,-16.4013,-16.3142
78984,-16.4676,-16.3449
78996,-16.4664,-16.3692
79007,-16.4518,-16.3857
79019,-16.4721,-16.403
79031,-16.3631,-16.395
79043,-16.3553,-16.3871
79055,-16.4125,-16.3922
79067,-16.3912,-16.392
79078,-16.4148,-16.3965
79090,-16.5439,-16.426
79102,-16.6158,-16.464
79114,-16.7696,-16.5251
79126,-16.6775,-16.5556
79138,-16.6753,-16.5795
79150,-16.6158,-16.5868
79161,-16.6607,-16.6016
79173,-16.682,-16.6177
79185,-16.8875,-16.6716
79197,-16.8157,-16.7004
79209,-16.4867,-16.6577
79221,-16.3755,-16.6012
79232,-16.481,-16.5772
79244,-16.5136,-16.5645
79256,-16.6742,-16.5864
79268,-16.5372,-16.5766
79280,-16.3216,-16.5256
79292,-16.4563,-16.5117
79303,-16.5765,-16.5247
79315,-16.6203,-16.5438
79327,-16.7674,-16.5885
79339,-16.7775,-16.6263
79351,-16.8044,-16.6619
79363,-16.7371,-16.677
79374,-16.7977,-16.7011
79386,-16.7157,-16.704
79398,-16.7921,-16.7216
79410,-16.5664,-16.6906
79422,-16.5372,-16.6599
79434,-16.5248,-16.6329
79445,-16.7539,-16.6571
79457,-17.0481,-16.7353
79469,-17.0313,-16.7945
79481,-16.883,-16.8122
79493,-16.837,-16.8172
79505,-16.8179,-16.8173
79517,-16.7932,-16.8125
79528,-16.7135,-16.7927
79540,-16.6663,-16.7674
79552,-16.7977,-16.7735
79564,-17.0346,-16.8257
79576,-17.1604,-16.8926
79588,-17.1076,-16.9356
79599,-16.9852,-16.9456
79611,-16.8684,-16.9301
79623,-16.9134,-16.9268
79635,-16.9785,-16.9371
79647,-17.056,-16.9609
79659,-17.0627,-16.9813
79670,-16.9987,-16.9847
79682,-16.9403,-16.9759
79694,-16.8348,-16.9476
79706,-16.9313,-16.9444
79718,-17.0313,-16.9618
79730,-17.0571,-16.9808
79741,-16.9886,-16.9824
79753,-17.0066,-16.9872
79765,-16.8583,-16.9614
79777,-16.7314,-16.9154
79789,-16.9594,-16.9242
79801,-17.0717,-16.9537
79813,-17.166,-16.9962
79824,-17.1817,-17.0333
79836,-17.1065,-17.0479
79848,-16.9639,-17.0311
79860,-16.9369,-17.0123
79872,-16.6304,-16.9359
79884,-16.6944,-16.8876
79895,-16.9089,-16.8919
79907,-16.947,-16.9029
79919,-17.1436,-16.951
79931,-17.0942,-16.9797
79943,-17.1155,-17.0068
79955,-17.0481,-17.0151
79966,-17.0301,-17.0181
79978,-16.9437,-17.0032
79990,-16.9122,-16.985
80002,-17.0762,-17.0033
80014,-17.084,-17.0194
80026,-17.0739,-17.0303
80037,-17.1267,-17.0496
80049,-16.9942,-17.0385
80061,-16.9134,-17.0135
80073,-17.1469,-17.0402
80085,-17.3356,-17.0993
80097,-17.2996,-17.1393
80109,-17.4119,-17.1939
80120,-17.3648,-17.228
80132,-17.3996,-17.2623
80144,-17.4074,-17.2914
80156,-17.2289,-17.2789
80168,-17.0852,-17.2401
80180,-16.9864,-17.1894
80191,-17.1481,-17.1811
80203,-17.4344,-17.2318
80215,-17.303,-17.246
80227,-17.1099,-17.2188
80239,-17.2087,-17.2168
80251,-17.2424,-17.2219
80262,-17.4793,-17.2734
80274,-17.641,-17.3469
80286,-17.3917,-17.3559
80298,-17.2592,-17.3365
80310,-17.3985,-17.3489
80322,-17.3468,-17.3485
80333,-17.4804,-17.3749
80345,-17.4602,-17.392
80357,-17.5377,-17.4211
80369,-17.659,-17.4687
80381,-17.732,-17.5213
80393,-17.6556,-17.5482
80405,-17.5298,-17.5445
80416,-17.4456,-17.5247
80428,-17.5399,-17.5278
80440,-17.7735,-17.5769
80452,-17.8106,-17.6237
80464,-17.8959,-17.6781
80476,-17.8937,-17.7212
80487,-17.851,-17.7472
80499,-17.833,-17.7643
80511,-17.8162,-17.7747
80523,-17.7342,-17.7666
80535,-17.7264,-17.7586
80547,-17.714,-17.7496
80558,-17.824,-17.7645
80570,-18.0632,-17.8243
80582,-18.1138,-17.8822
80594,-18.0767,-17.9211
80606,-17.8813,-17.9131
80618,-17.7982,-17.8901
80629,-17.8701,-17.8861
80641,-17.8712,-17.8831
80653,-17.9184,-17.8902
80665,-17.8735,-17.8868
80677,-17.7724,-17.864
80689,-17.8824,-17.8676
80700,-18.0947,-17.9131
80712,-18.2272,-17.9759
80724,-18.3058,-18.0419
80736,-18.2889,-18.0913
80748,-18.5023,-18.1735
80760,-18.4136,-18.2215
80772,-18.1856,-18.2143
80783,-18.0767,-18.1868
80795,-18.1688,-18.1832
80807,-18.1452,-18.1756
80819,-18.0733,-18.1551
80831,-18.0992,-18.1439
80842,-18.2856,-18.1723
80854,-18.3619,-18.2102
80866,-18.3967,-18.2475
80878,-18.271,-18.2522
80890,-18.4327,-18.2883
80902,-18.536,-18.3378
80914,-18.4192,-18.3541
80925,-18.4933,-18.3819
80937,-18.6101,-18.4276
80949,-18.664,-18.4749
80961,-18.5607,-18.492
80973,-18.4035,-18.4743
80985,-18.4978,-18.479
80996,-18.3743,-18.4581
81008,-18.2833,-18.4231
81020,-18.3451,-18.4075
81032,-18.2631,-18.3786
81044,-18.3922,-18.3813
81056,-18.5708,-18.4192
81067,-18.4911,-18.4336
81079,-18.5854,-18.464
81091,-18.4405,-18.4593
81103,-18.3844,-18.4443
81115,-18.545,-18.4644
81127,-18.6483,-18.5012
81138,-18.6685,-18.5347
81150,-18.6202,-18.5518
81162,-18.6427,-18.5699
81174,-18.5708,-18.5701
81186,-18.4282,-18.5417
81198,-18.4001,-18.5134
81210,-18.308,-18.4723
81221,-18.335,-18.4449
81233,-18.2811,-18.4121
81245,-18.3788,-18.4054
81257,-18.5169,-18.4277
81269,-18.4461,-18.4314
81281,-18.2889,-18.4029
81292,-18.2945,-18.3812
81304,-18.4551,-18.396
81316,-18.4675,-18.4103
81328,-18.454,-18.419
81340,-18.4439,-18.424
81352,-18.4787,-18.435
81363,-18.5618,-18.4603
81375,-18.5124,-18.4707
81387,-18.3529,-18.4472
81399,-18.3136,-18.4205
81411,-18.4181,-18.42
81423,-18.2945,-18.3949
81434,-18.2609,-18.3681
81446,-18.4922,-18.3929
81458,-18.5562,-18.4256
81470,-18.5989,-18.4602
81482,-18.4675,-18.4617
81494,-18.4574,-18.4608
81505,-18.4619,-18.461
81517,-18.4158,-18.452
81529,-18.3529,-18.4322
81541,-18.299,-18.4056
81553,-18.1171,-18.3479
81565,-18.3114,-18.3406
81577,-18.1766,-18.3078
81588,-18.1463,-18.2755
81600,-18.3563,-18.2917
81612,-18.4652,-18.3264
81624,-18.39,-18.3391
81636,-18.3282,-18.3369
81648,-18.4405,-18.3576
81659,-18.5427,-18.3947
81671,-18.5135,-18.4184
81683,-18.2463,-18.384
81695,-18.1912,-18.3454
81707,-18.3844,-18.3532
81719,-18.3451,-18.3516
81730,-18.1924,-18.3198
81742,-18.2103,-18.2979
81754,-18.2463,-18.2875
81766,-18.3091,-18.2919
81778,-18.4416,-18.3218
81790,-18.2844,-18.3143
81801,-18.3271,-18.3169
81813,-18.3844,-18.3304
81825,-18.6606,-18.3964
81837,-18.6808,-18.4533
81849,-18.7044,-18.5035
81861,-18.6404,-18.5309
81873,-18.6617,-18.5571
81884,-18.8246,-18.6106
81896,-18.7662,-18.6417
81908,-18.4877,-18.6109
81920,-18.4742,-18.5836
81932,-18.6033,-18.5875
81944,-18.6112,-18.5923
81955,-18.591,-18.592
81967,-18.6382,-18.6012
81979,-18.856,-18.6522
81991,-18.7168,-18.6651
82003,-18.5955,-18.6512
82015,-18.6662,-18.6542
82026,-18.6572,-18.6548
82038,-18.7437,-18.6726
82050,-18.6561,-18.6693
82062,-18.5101,-18.6375
82074,-18.6404,-18.6381
82086,-18.6157,-18.6336
82097,-18.7527,-18.6574
82109,-18.6763,-18.6612
82121,-18.6999,-18.6689
82133,-18.7898,-18.6931
82145,-18.8257,-18.7196
82157,-18.5989,-18.6955
82168,-18.4787,-18.6521
82180,-18.5562,-18.6329
82192,-18.6977,-18.6459
82204,-18.6393,-18.6446
82216,-18.6,-18.6356
82228,-18.7179,-18.6521
82240,-18.7583,-18.6733
82251,-18.5977,-18.6582
82263,-18.4551,-18.6176
82275,-18.3058,-18.5552
82287,-18.3204,-18.5083
82299,-18.2238,-18.4514
82311,-18.2406,-18.4092
82322,-18.2272,-18.3728
82334,-18.2968,-18.3576
82346,-18.3193,-18.3499
82358,-18.1328,-18.3065
82370,-18.2923,-18.3037
82382,-18.2867,-18.3003
82393,-18.0812,-18.2565
82405,-17.9959,-18.2043
82417,-17.9341,-18.1503
82429,-18.0542,-18.1311
82441,-17.997,-18.1043
82453,-18.1138,-18.1062
82464,-18.2889,-18.1427
82476,-18.3035,-18.1749
82488,-18.3024,-18.2004
82500,-18.1665,-18.1936
82512,-18.1766,-18.1902
82524,-18.2339,-18.199
82536,-18.1643,-18.192
82547,-18.0902,-18.1717
82559,-18.0621,-18.1497
82571,-18.0206,-18.1239
82583,-17.8465,-18.0684
82595,-17.8678,-18.0283
82607,-18.0161,-18.0259
82618,-18.0172,-18.0241
82630,-17.9431,-18.0079
82642,-17.9689,-18.0001
82654,-17.9285,-17.9858
82666,-17.7926,-17.9471
82678,-17.8218,-17.9221
82689,-17.9094,-17.9195
82701,-17.6141,-17.8584
82713,-17.7118,-17.8291
82725,-17.7162,-17.8065
82737,-17.7466,-17.7945
82749,-17.9026,-17.8162
82760,-17.7028,-17.7935
82772,-17.5815,-17.7511
82784,-17.7589,-17.7527
82796,-17.7118,-17.7445
82808,-17.8005,-17.7557
82820,-17.8476,-17.7741
82832,-17.6444,-17.7481
82843,-17.5647,-17.7114
82855,-17.7859,-17.7263
82867,-17.8555,-17.7522
82879,-17.8521,-17.7721
82891,-17.7612,-17.7699
82903,-17.7982,-17.7756
82914,-17.8824,-17.797
82926,-17.8982,-17.8172
82938,-18.0767,-17.8691
82950,-18.0812,-17.9115
82962,-17.8701,-17.9032
82974,-17.7398,-17.8706
82985,-18.0396,-17.9044
82997,-18.0475,-17.933
83009,-17.7219,-17.8908
83021,-17.7073,-17.8541
83033,-17.8903,-17.8613
83045,-17.8589,-17.8608
83057,-17.623,-17.8133
83068,-17.732,-17.797
83080,-17.7937,-17.7964
83092,-17.9341,-17.8239
83104,-18.0655,-17.8722
83116,-17.9532,-17.8884
83128,-17.623,-17.8353
83139,-17.5377,-17.7758
83151,-17.5882,-17.7383
83163,-17.4613,-17.6829
83175,-17.3816,-17.6226
83187,-17.4119,-17.5805
83199,-17.3367,-17.5317
83210,-17.577,-17.5408
83222,-17.6365,-17.5599
83234,-17.33,-17.5139
83246,-17.2278,-17.4567
83258,-17.0403,-17.3734
83270,-17.0829,-17.3153
83281,-17.1952,-17.2913
83293,-17.2008,-17.2732
83305,-17.1716,-17.2529
83317,-16.9785,-17.198
83329,-17.1514,-17.1887
83341,-17.1626,-17.1835
83353,-17.2042,-17.1876
83364,-17.0638,-17.1629
83376,-16.9437,-17.119
83388,-17.0751,-17.1102
83400,-17.1604,-17.1203
83412,-17.0414,-17.1045
83424,-17.0313,-17.0898
83435,-17.0526,-17.0824
83447,-16.9942,-17.0648
83459,-16.8931,-17.0304
83471,-16.7539,-16.9751
83483,-16.7584,-16.9318
83495,-16.7314,-16.8917
83506,-16.7225,-16.8579
83518,-16.8112,-16.8485
83530,-16.9179,-16.8624
83542,-16.9583,-16.8816
83554,-17.0155,-16.9084
83566,-16.9819,-16.9231
83577,-16.8662,-16.9117
83589,-16.919,-16.9131
83601,-17.0436,-16.9392
83613,-16.8988,-16.9311
83625,-16.7752,-16.9
83637,-16.6775,-16.8555
83648,-16.9246,-16.8693
83660,-17.2772,-16.9509
83672,-17.2716,-17.015
83684,-17.2424,-17.0605
83696,-16.9695,-17.0423
83708,-17.1144,-17.0567
83720,-17.3884,-17.123
83731,-17.3008,-17.1586
83743,-16.8011,-17.0871
83755,-16.8235,-17.0344
83767,-16.9965,-17.0268
83779,-17.12,-17.0454
83791,-16.9077,-17.0179
83802,-16.8561,-16.9855
83814,-17.0425,-16.9969
83826,-17.1582,-17.0292
83838,-16.8392,-16.9912
83850,-16.7056,-16.9341
83862,-16.8909,-16.9254
83873,-17.065,-16.9533
83885,-17.1436,-16.9914
83897,-17.1346,-17.02
83909,-16.9762,-17.0113
83921,-16.9077,-16.9906
83933,-16.9212,-16.9767
83944,-16.9403,-16.9694
83956,-17.0111,-16.9777
83968,-16.9167,-16.9655
83980,-16.8842,-16.9493
83992,-16.9965,-16.9587
84004,-17.0706,-16.9811
84016,-16.9437,-16.9736
84027,-17.0863,-16.9961
84039,-17.1447,-17.0258
84051,-17.2502,-17.0707
84063,-17.1537,-17.0873
84075,-17.2008,-17.11
84087,-17.2974,-17.1475
84098,-17.3524,-17.1885
84110,-17.5523,-17.2612
84122,-17.3681,-17.2826
84134,-17.3378,-17.2937
84146,-17.2536,-17.2857
84158,-17.321,-17.2927
84169,-17.2749,-17.2892
84181,-17.2716,-17.2856
84193,-17.4355,-17.3156
84205,-17.4647,-17.3454
84217,-17.4524,-17.3668
84229,-17.5478,-17.403
84241,-17.4546,-17.4133
84252,-17.3446,-17.3996
84264,-17.3558,-17.3908
84276,-17.4883,-17.4103
84288,-17.5433,-17.4369
84300,-17.5748,-17.4645
84312,-17.5197,-17.4755
84323,-17.5343,-17.4873
84335,-17.5085,-17.4915
84347,-17.6343,-17.5201
84359,-17.4804,-17.5122
84371,-17.2671,-17.4631
84383,-17.3693,-17.4444
84394,-17.4187,-17.4392
84406,-17.4321,-17.4378
84418,-17.4602,-17.4423
84430,-17.5152,-17.4569
84442,-17.4423,-17.454
84454,-17.2895,-17.4211
84465,-17.2772,-17.3923
84477,-17.4434,-17.4025
84489,-17.5635,-17.4347
84501,-17.486,-17.445
84513,-17.4625,-17.4485
84525,-17.4524,-17.4493
84537,-17.3928,-17.438
84548,-17.2244,-17.3953
84560,-17.0481,-17.3258
84572,-17.23,-17.3067
84584,-17.3603,-17.3174
84596,-17.3715,-17.3282
84608,-17.3603,-17.3346
84619,-17.4344,-17.3546
84631,-17.3232,-17.3483
84643,-17.3322,-17.3451
84655,-17.33,-17.3421
84667,-17.4119,-17.356
84679,-17.4355,-17.3719
84690,-17.5815,-17.4138
84702,-17.6803,-17.4671
84714,-17.5051,-17.4747
84726,-17.4759,-17.475
84738,-17.6062,-17.5012
84750,-17.5635,-17.5137
84762,-17.6006,-17.5311
84773,-17.6343,-17.5517
84785,-17.5624,-17.5538
84797,-17.732,-17.5895
84809,-17.723,-17.6162
84821,-17.7028,-17.6335
84833,-17.6612,-17.639
84844,-17.5579,-17.6228
84856,-17.3378,-17.5658
84868,-17.3165,-17.5159
84880,-17.3333,-17.4794
84892,-17.4804,-17.4796
84904,-17.5804,-17.4998
84915,-17.4119,-17.4822
84927,-17.3782,-17.4614
84939,-17.4389,-17.4569
84951,-17.3378,-17.4331
84963,-17.1211,-17.3707
84975,-17.093,-17.3152
84986,-17.1357,-17.2793
84998,-17.2356,-17.2705
85010,-17.2929,-17.275
85022,-17.458,-17.3116
85034,-17.3985,-17.329
85046,-17.2177,-17.3067
85057,-17.2828,-17.3019
85069,-17.3412,-17.3098
85081,-17.3895,-17.3257
85093,-17.3277,-17.3261
85105,-17.4018,-17.3413
85117,-17.3816,-17.3493
85128,-17.6062,-17.4007
85140,-17.5815,-17.4369
85152,-17.3805,-17.4256
85164,-17.1492,-17.3703
85176,-17.1155,-17.3193
85188,-17.1851,-17.2925
85200,-17.129,-17.2598
85211,-17.2289,-17.2536
85223,-17.1997,-17.2428
85235,-17.3008,-17.2544
85247,-17.312,-17.2659
85259,-17.2491,-17.2626
85271,-17.1537,-17.2408
85282,-17.1436,-17.2213
85294,-17.157,-17.2085
85306,-17.1424,-17.1953
85318,-17.2222,-17.2007
85330,-17.3041,-17.2213
85342,-17.2963,-17.2363
85353,-17.175,-17.2241
85365,-17.2008,-17.2194
85377,-17.2401,-17.2236
85389,-17.0447,-17.1878
85401,-17.0706,-17.1644
85413,-16.9403,-17.1195
85424,-16.8381,-17.0633
85436,-16.846,-17.0198
85448,-16.9549,-17.0068
85460,-16.9875,-17.003
85472,-16.974,-16.9972
85484,-17.0504,-17.0078
85495,-16.983,-17.0028
85507,-17.0301,-17.0083
85519,-17.1772,-17.0421
85531,-17.0133,-17.0363
85543,-16.9122,-17.0115
85555,-17.0515,-17.0195
85566,-17.0582,-17.0272
85578,-17.0447,-17.0307
85590,-16.8875,-17.0021
85602,-16.9336,-16.9884
85614,-16.9673,-16.9842
85626,-17.1784,-17.023
85637,-17.2323,-17.0649
85649,-17.1132,-17.0745
85661,-17.2716,-17.1139
85673,-17.3232,-17.1558
85685,-17.3805,-17.2007
85697,-17.4984,-17.2603
85709,-17.4613,-17.3005
85720,-17.2592,-17.2922
85732,-17.3333,-17.3005
85744,-17.1638,-17.2731
85756,-17.0223,-17.2229
85768,-17.1918,-17.2167
85780,-17.2413,-17.2216
85791,-17.1031,-17.1979
85803,-17.1503,-17.1884
85815,-17.1312,-17.177
85827,-17.2435,-17.1903
85839,-17.321,-17.2164
85851,-17.2884,-17.2308
85862,-17.2907,-17.2428
85874,-17.2491,-17.2441
85886,-17.2862,-17.2525
85898,-17.1761,-17.2372
85910,-17.1986,-17.2295
85922,-17.303,-17.2442
85934,-17.2794,-17.2512
85945,-17.1963,-17.2403
85957,-17.3109,-17.2544
85969,-17.4321,-17.2899
85981,-17.4692,-17.3258
85993,-17.3019,-17.321
86005,-17.2592,-17.3087
86016,-17.2435,-17.2956
86028,-17.3659,-17.3097
86040,-17.257,-17.2991
86052,-17.1447,-17.2682
86064,-17.1548,-17.2456
86076,-17.1481,-17.2261
86087,-17.1245,-17.2057
86099,-17.0077,-17.1661
86111,-17.0324,-17.1394
86123,-17.2042,-17.1523
86135,-17.1604,-17.154
86147,-17.2165,-17.1665
86158,-17.1907,-17.1713
86170,-17.1458,-17.1662
86182,-17.0515,-17.1433
86194,-17.1166,-17.1379
86206,-17.1986,-17.1501
86218,-17.3131,-17.1827
86230,-17.2963,-17.2054
86241,-17.1043,-17.1852
86253,-17.1379,-17.1757
86265,-17.0964,-17.1599
86277,-17.0953,-17.1469
86289,-17.1087,-17.1393
86301,-17.1009,-17.1316
86312,-17.2109,-17.1475
86324,-17.2356,-17.1651
86336,-17.0021,-17.1325
86348,-16.7809,-17.0622
86360,-16.7977,-17.0093
86372,-16.6775,-16.9429
86383,-16.5349,-16.8613
86395,-16.5653,-16.8021
86407,-16.4395,-16.7296
86419,-16.2486,-16.6334
86431,-16.435,-16.5937
86443,-16.5495,-16.5849
86454,-16.5462,-16.5771
86466,-16.3474,-16.5312
86478,-16.2261,-16.4702
86490,-16.38,-16.4521
86502,-16.4687,-16.4555
86514,-16.3418,-16.4327
86525,-16.2632,-16.3988
86537,-16.0555,-16.3301
86549,-16.0431,-16.2727
86561,-16.1071,-16.2396
86573,-15.9072,-16.1731
86585,-15.6007,-16.0586
86597,-15.5052,-15.948
86608,-15.7758,-15.9135
86620,-15.7298,-15.8768
86632,-15.4648,-15.7944
86644,-15.5692,-15.7494
86656,-15.6782,-15.7351
86668,-15.5917,-15.7064
86679,-15.4581,-15.6568
86691,-15.2481,-15.575
86703,-15.0617,-15.4724
86715,-14.8854,-15.355
86727,-14.8326,-15.2505
86739,-14.9752,-15.1954
86750,-15.1886,-15.1941
86762,-15.4334,-15.2419
86774,-15.2447,-15.2425
86786,-15.2571,-15.2454
86798,-15.2806,-15.2524
86810,-15.3267,-15.2673
86821,-15.4524,-15.3043
86833,-15.4423,-15.3319
86845,-15.6063,-15.3868
86857,-15.5782,-15.4251
86869,-15.4682,-15.4337
86881,-15.5221,-15.4514
86892,-15.6523,-15.4916
86904,-15.467,-15.4867
86916,-15.4895,-15.4872
86928,-15.5973,-15.5092
86940,-15.6254,-15.5325
86952,-15.5827,-15.5425
86963,-15.5737,-15.5488
86975,-15.6692,-15.5728
86987,-15.4626,-15.5508
86999,-15.3828,-15.5172
87011,-15.5266,-15.5191
87023,-15.7657,-15.5684
87034,-15.7635,-15.6074
87046,-15.7612,-15.6382
87058,-15.7646,-15.6635
87070,-15.5883,-15.6484
87082,-15.7534,-15.6694
87094,-16.0038,-15.7363
87106,-15.9016,-15.7694
87117,-15.8331,-15.7821
87129,-15.7568,-15.777
87141,-15.841,-15.7898
87153,-15.9521,-15.8223
87165,-15.7534,-15.8085
87177,-15.5816,-15.7631
87188,-15.4839,-15.7073
87200,-15.5108,-15.668
87212,-15.5793,-15.6503
87224,-15.5052,-15.6213
87236,-15.3615,-15.5693
87248,-15.4536,-15.5462
87259,-15.6815,-15.5732
87271,-15.4682,-15.5522
87283,-15.485,-15.5388
87295,-15.5591,-15.5428
87307,-15.5434,-15.543
87319,-15.5479,-15.5439
87330,-15.6063,-15.5564
87342,-15.6714,-15.5794
87354,-15.5917,-15.5819
87366,-15.5041,-15.5663
87378,-15.4783,-15.5487
87390,-15.5883,-15.5566
87402,-15.4929,-15.5439
87413,-15.3896,-15.513
87425,-15.2818,-15.4668
87437,-15.3188,-15.4372
87449,-15.3918,-15.4281
87461,-15.4435,-15.4312
87473,-15.5412,-15.4532
87484,-15.4861,-15.4598
87496,-15.5412,-15.476
87508,-15.6299,-15.5068
87520,-15.5659,-15.5186
87532,-15.4614,-15.5072
87544,-15.3548,-15.4767
87555,-15.4412,-15.4696
87567,-15.5412,-15.4839
87579,-15.4783,-15.4828
87591,-15.485,-15.4832
87603,-15.4614,-15.4789
87615,-15.4221,-15.4675
87626,-15.5636,-15.4867
87638,-15.6063,-15.5107
87650,-15.6389,-15.5363
87662,-15.6961,-15.5683
87674,-15.8623,-15.6271
87686,-15.8522,-15.6721
87697,-15.7927,-15.6962
87709,-15.7298,-15.7029
87721,-15.7163,-15.7056
87733,-15.7365,-15.7118
87745,-15.6153,-15.6925
87757,-15.5456,-15.6631
87769,-15.6377,-15.658
87780,-15.8151,-15.6895
87792,-15.6276,-15.6771
87804,-15.5423,-15.6501
87816,-15.7073,-15.6616
87828,-15.713,-15.6719
87840,-15.4906,-15.6356
87851,-15.3446,-15.5774
87863,-15.375,-15.5369
87875,-15.4749,-15.5245
87887,-15.3267,-15.485
87899,-15.2728,-15.4425
87911,-15.4502,-15.4441
87922,-15.7309,-15.5014
87934,-15.7422,-15.5496
87946,-15.6209,-15.5638
87958,-15.4221,-15.5355
87970,-15.2851,-15.4854
87982,-15.3278,-15.4539
87993,-15.3233,-15.4278
88005,-15.2133,-15.3849
88017,-15.0853,-15.325
88029,-15.0381,-15.2676
88041,-15.129,-15.2399
88053,-15.3289,-15.2577
88064,-15.5266,-15.3115
88076,-15.7321,-15.3956
88088,-15.9858,-15.5136
88100,-16.1498,-15.6409
88112,-16.3126,-15.7752
88124,-16.1913,-15.8584
88136,-16.1105,-15.9088
88147,-16.0038,-15.9278
88159,-15.8421,-15.9107
88171,-15.8792,-15.9044
88183,-15.951,-15.9137
88195,-15.9353,-15.918
88207,-15.9712,-15.9287
88218,-16.1374,-15.9704
88230,-16.0117,-15.9787
88242,-15.695,-15.9219
88254,-15.5917,-15.8559
88266,-15.8253,-15.8498
88278,-16.024,-15.8846
88289,-16.0936,-15.9264
88301,-16.115,-15.9641
88313,-15.9555,-15.9624
